name,genre,type,community_rating
pokemon housoukyoku,"Adventure, Comedy, Fantasy, Kids",TV,6.788448789747564
senkou no night raid,"Action, Historical, Military, Super Power",TV,6.856935716876562
senkou no night raid specials,"Action, Historical, Military, Super Power",Special,6.60726777040936
tokyo tribe 2,"Action, Drama",TV,6.644003524272776
touch 2 sayonara no okurimono,"Drama, Romance, Sports",Movie,6.513084162576769
uchuusen sagittarius,"Adventure, Sci-Fi",TV,6.4788072022570296
ufo princess valkyrie 4 toki to yume to ginga no utage,"Comedy, Romance, Sci-Fi",OVA,6.6165471625591845
urusei yatsura movie 4 lum the forever,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,6.578338510228792
vs knight lamune amp 40 fire,"Comedy, Fantasy, Mecha, Shounen",TV,6.516412633006772
wakakusa no charlotte,"Drama, Historical, Kids, Shoujo, Slice of Life",TV,6.510488268503705
ai shoujo pollyanna story,"Drama, Historical, Slice of Life",TV,6.5652763592399666
ao no kanata no four rhythm,"Drama, School, Sci-Fi, Sports",TV,6.9196410887055855
chikyuu shoujo arjuna,"Adventure, Drama, Magic, Sci-Fi",TV,6.797338937002588
choujikuu seiki orguss 02,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,6.532464633279208
da yu hai tang,"Adventure, Supernatural",Movie,6.691741349623848
dokkoida,"Action, Adventure, Comedy, Parody, Sci-Fi, Shounen",TV,6.598512051705057
dorami amp doraemons robot school1s seven mysteries,Fantasy,Movie,6.488389857091479
futari wa precure max heart movie 1,"Comedy, Fantasy, Magic, Shoujo",Movie,6.5873231169021125
futsuu no joshikousei ga locodol yattemita,"Comedy, Seinen",TV,6.846370576288875
future card buddyfight 100,Game,TV,6.52456305673607
hidan no aria special,"Action, Comedy, Mystery, Romance",Special,6.863911386342707
hime chen otogi chikku idol lilpri 2011,"Magic, Shoujo",TV,6.483184748187032
kiddy girland,"Action, Comedy, Sci-Fi, Super Power",TV,6.764106005335909
kyoukai no rinne tv,"Comedy, Romance, School, Shounen, Supernatural",TV,6.89278095111917
kyousou giga,"Action, Fantasy, Supernatural",ONA,6.858494738409599
macross 7 plus,"Mecha, Music, Slice of Life",Special,6.610859604987697
mobile suit victory gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,6.757324556981416
nekketsu saikyou gosaurer,"Action, Mecha, Sci-Fi",TV,6.480211315456563
nourin,"Comedy, Ecchi, Romance, School",TV,6.922390065103375
precure all stars gogo dream live,"Action, Fantasy, Magic, Shoujo",Special,6.535933587000523
pretty rhythm dear my future,"Music, Shoujo, Slice of Life, Sports",TV,6.595084620919594
zettai karen children gentei kaikin ova chou sakidori special,"Action, Comedy, Shounen, Supernatural",OVA,6.536812372741819
3x3 eyes,"Action, Demons, Fantasy, Horror, Romance",OVA,6.777750363931046
arcana famiglia capriccio  stile arcana famiglia,"Romance, Shoujo",OVA,6.751764582385892
bakumatsu no spasibo,Historical,Movie,6.491545856214931
barakamon mijikamon,Comedy,ONA,6.794735715500174
brave 10,"Action, Adventure, Historical, Samurai, Seinen, Super Power",TV,6.917278067902101
dears kin no tama desu no,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,6.796578616464052
glass no hana to kowasu sekai,Sci-Fi,Movie,6.7880440224328185
happylesson advance,"Comedy, Harem, Romance, Slice of Life",TV,6.721446000811172
inazuma eleven chou jigen dream match,"Shounen, Sports, Super Power",Movie,6.558137147172147
juuni senshi bakuretsu eto ranger,"Action, Comedy, Fantasy",TV,6.504855438229935
kaleido star good da yo goood,Comedy,OVA,6.636662974944526
kami nomi zo shiru sekai flag 0,"Comedy, Shounen, Supernatural",OVA,6.863102976325505
karasu tengu kabuto,"Action, Adventure, Drama, Historical",TV,6.517232563269071
koko wa green wood,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural",OVA,6.615433498258919
lupin iii napoleon no jisho wo ubae,"Action, Adventure, Comedy, Shounen",Special,6.565954276569465
macross dynamite 7,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,6.681206188237065
maple town monogatari,"Fantasy, Slice of Life",TV,6.503147826081615
muka muka paradise,"Adventure, Comedy",TV,6.514887280822265
ontama,"Comedy, Magic, Seinen, Slice of Life",ONA,6.5348850304133625
osu karate bu,"Martial Arts, School, Shounen",OVA,6.490644097586628
pokemon xy sora no hahen,"Adventure, Fantasy, Kids",Movie,6.560926364832879
shin koihimemusou,"Comedy, Ecchi, Fantasy, Historical",TV,6.8099606937496535
shinkyoku soukai polyphonica,"Drama, Fantasy, Music, Romance, School",TV,6.81772689925227
soukou kihei votoms genei hen,"Action, Drama, Mecha, Military, Sci-Fi",OVA,6.526946286583919
soul eater late night show,"Action, Comedy, Fantasy",Special,6.72539649462294
uchuu senkan yamato aratanaru tabidachi,"Drama, Military, Sci-Fi",Special,6.52759527124149
yakusoku ona,"Drama, Music",ONA,6.4900251437992456
yuuyuuhakusho movie,"Action, Adventure, Comedy",Movie,6.763107554385015
anime tenchou x touhou project,"Fantasy, Magic",Special,6.695344830062049
aoki densetsu shoot movie,"Action, Shounen, Sports",Movie,6.517705671001755
bishoujo senshi sailor moon crystal,"Demons, Magic, Romance, Shoujo",ONA,6.900144566328985
crayon shinchan movie 07 bakuhatsu onsen wakuwaku daikessen,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,6.513074535210904
dakara boku wa h ga dekinai,"Comedy, Ecchi, Romance, Supernatural",TV,6.933541577209612
dirty pair bouryaku no 005bin,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,6.543228637207143
dragon ball specials,"Comedy, Fantasy, Shounen, Super Power",Special,6.762819341924871
gunparade march arata naru kougunka,"Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",TV,6.715212769195082
happylesson the final,"Comedy, Harem, Romance, School",OVA,6.6605904415932
ikkitousen dragon destiny,"Action, Ecchi, Martial Arts, School, Super Power",TV,6.876247890185095
ikkitousen great guardians,"Action, Ecchi, Martial Arts, School, Super Power",TV,6.858955898990612
jewelpet happiness,"Fantasy, Magic, Shoujo",TV,6.517333752010726
kamen no maid guy ova,"Action, Comedy, Ecchi",OVA,6.673326262949767
love live school idol project ova,"Music, School, Slice of Life",OVA,6.80537525367223
masou gakuen hxh specials,"Ecchi, Harem",Special,6.600772094000364
naruto dai katsugeki yuki hime shinobu houjou dattebayo special konoha annual sports festival,"Action, Comedy, Fantasy, Martial Arts, Shounen, Sports",Special,6.87751785567401
otome wa boku ni koishiteru futari no elder,"Drama, Romance, School",OVA,6.723485580459805
ring ni kakero 1 sekai taikaihen,Sports,TV,6.487112800456214
seton doubutsuki,"Adventure, Fantasy",TV,6.468521073420208
shingeki no kyojin ano hi kara,"Action, Drama, Fantasy, Shounen, Super Power",Special,6.879759901564387
super robot taisen og divine wars,"Action, Mecha, Sci-Fi",TV,6.6373675960347835
tales of phantasia the animation,"Adventure, Fantasy, Shounen",OVA,6.777127649674648
teekyuu 3,"Comedy, School, Shounen, Sports",TV,6.751099786056914
tenchi muyou galaxy police mihoshi space adventure,"Comedy, Magic, Parody, Police, Sci-Fi, Shounen, Space",OVA,6.655020479418784
toaru kagaku no railgun motto marutto railgun,Comedy,Special,6.8274910683196985
twomix white reflection,Music,Music,6.535498893268596
umi ga kikoeru,"Drama, Romance, School, Slice of Life",Special,6.825110555397187
vivid strike,,TV,6.742647176244187
x ova,"Drama, Fantasy, Mystery, Romance, Supernatural",OVA,6.6946927510231165
yozakura quartet,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",TV,6.898847425625624
ace wo nerae 1979,"Drama, Romance, School, Shoujo, Sports",Movie,6.528530738655787
agatha christie no meitantei poirot to marple,"Historical, Mystery",TV,6.603120659477872
binbou shimai monogatari,"Comedy, Drama, Seinen, Slice of Life",TV,6.73321458274293
dr rin ni kiitemite,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,6.5411484677089735
girls und panzer der film fushou  akiyama yukari no sensha kouza,"Military, School",Special,6.5309355348714755
grappler baki,"Action, Shounen, Sports",OVA,6.618570531603911
grisaia no kajitsu specials,Ecchi,Special,6.821731302424608
ikkitousen xtreme xecutor,"Action, Ecchi, Martial Arts, School, Super Power",TV,6.826877287613577
inari konkon koi iroha inari konkon semishigure,"Comedy, Romance, Seinen, Supernatural",OVA,6.742551183834642
innocent venus,"Adventure, Drama, Mecha, Military, Sci-Fi",TV,6.790769285956271
keroro,"Comedy, Sci-Fi, Shounen",TV,6.587321886869409
kill me baby,"Comedy, School, Seinen",TV,6.877153216105346
kinnikuman ii sei,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,6.652102594968294
lamune,"Drama, Romance, Slice of Life",TV,6.828348218391124
mahoutsukai tai,"Comedy, Magic, Romance, Sci-Fi",TV,6.635858409293743
mobile suit gundam the 08th ms team  miller1s report,"Drama, Mecha, Military, Romance, Sci-Fi",Movie,6.68513622427533
naruto movie 3 dai koufun mikazuki jima no animaru panikku dattebayo,"Action, Adventure",Movie,6.904016905968279
naruto the cross roads,"Action, Adventure, Comedy, Shounen",Special,6.802984838771872
peace maker kurogane special,"Action, Comedy, Drama, Historical, Samurai, Shounen",Special,6.528607237296561
repetit kara hajimeru isekai seikatsu,"Adventure, Comedy, Fantasy",Special,6.754598457592509
seiken no blacksmith,"Action, Adventure, Fantasy",TV,6.899081303503316
sengoku basara judge end,"Action, Historical, Martial Arts, Samurai, Super Power",TV,6.7566971877844715
shin tenchi muyou,"Comedy, Harem, Romance, Sci-Fi, Shounen",TV,6.805230814609054
silent mobius,"Action, Comedy, Drama, Fantasy, Horror, Magic, Romance, Sci-Fi",TV,6.678730101523095
strait jacket,"Action, Fantasy, Sci-Fi",OVA,6.786663611501717
stratos 4 advance,"Comedy, Military, Sci-Fi, Shounen",OVA,6.559837252984691
suki na mono wa suki dakara shou ga nai,"Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life",TV,6.834425357122929
taiyou no yuusha fighbird,"Action, Mecha, Sci-Fi",TV,6.495440347309917
tengen toppa gurren lagann ore no gurren wa pikkapika,"Action, Adventure, Comedy, Mecha, Sci-Fi",OVA,6.7758447658754335
to heart 2 adnext,"Comedy, Harem, Romance",OVA,6.5718481267017514
youkai watch,"Comedy, Kids, Supernatural",TV,6.686174610668796
argento soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",TV,6.735669892542036
astroganger,"Action, Mecha, Sci-Fi",TV,6.482604640298723
bakuretsu tenshi,"Adventure, Comedy, Mecha, Sci-Fi",TV,6.861577876487326
denpa kyoushi tv,"Comedy, Romance, School, Shounen",TV,6.880762389766383
el hazard the alternative world,"Adventure, Comedy, Fantasy",TV,6.665711718992451
fatekaleid liner prismaillya 2wei specials,"Comedy, Ecchi, Fantasy, Magic",Special,6.747526409443632
fireball charming,Sci-Fi,TV,6.638615460661949
flashback,Music,Music,6.525001655667439
furusato japan,Historical,Movie,6.523329041657123
futsuu no joshikousei ga locodol yattemita nagarekawa annai shitemita,"Comedy, Seinen",Special,6.656903357466444
gakuen heaven hamu hamu heaven,"Comedy, Drama, Romance, School, Shounen Ai",Special,6.6275397134064296
hi no tori 2772 ai no cosmozone,"Adventure, Drama, Fantasy, Sci-Fi",Movie,6.532766620212247
hyakujuuou golion,"Adventure, Mecha, Sci-Fi, Shounen",TV,6.645331550675054
kashimashi girl meets girl ova,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",OVA,6.716614602355783
koisuru tenshi angelique kagayaki no ashita special,"Fantasy, Romance",Special,6.517563442400705
mahou shoujotai arusu the adventure,"Adventure, Comedy, Fantasy, Magic",OVA,6.5807237301769845
majimoji rurumo,"Comedy, Ecchi, Fantasy, Magic, School, Shounen",TV,6.846026301988861
majutsushi orphen revenge,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,6.695164602388223
mini sengoku basara chousokabekun to mourikun,"Comedy, Historical",Special,6.604617204731314
mitsume ga tooru,Adventure,TV,6.477535903596055
pokemon best wishes victini to kuroki eiyuu zekrom,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,6.7688188442317685
pokemon the movie xy ring no choumajin hoopa,"Adventure, Fantasy, Kids",Movie,6.673817259510258
qin shiming yue zhi bai bu fei jian,"Action, Fantasy, Historical, Martial Arts",TV,6.507728133400247
recorder to randoseru,"Comedy, School, Seinen, Slice of Life",OVA,6.675872903714482
suteki tantei labyrinth,"Mystery, Sci-Fi",TV,6.653281005217195
venus senki,"Action, Adventure, Sci-Fi, Space",Movie,6.6296502113509455
akakichi no eleven,Sports,TV,6.502116536769529
akihabara dennougumi 2011nen no natsuyasumi,"Adventure, Comedy, Mecha, Sci-Fi",Movie,6.519430652389234
aquarion movie ippatsu gyakutenhen,"Drama, Fantasy, Mecha",Movie,6.6074607637777545
arashi no yoru ni himitsu no tomodachi,"Adventure, Drama",TV,6.526898927400072
asobi ni iku yo asobi ni oide,"Comedy, Ecchi, Harem, Romance, Sci-Fi",OVA,6.7989844446076475
blade of the immortal,"Action, Adventure, Historical, Samurai, Supernatural",TV,6.832127686664121
chou denji robo combattler v,"Adventure, Mecha, Sci-Fi, Shounen",TV,6.51840631563212
crayon shinchan movie 17 otakebe kasukabe yasei oukoku,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,6.50195206109656
dc da capo,"Drama, Harem, Magic, Romance",TV,6.854964339944253
dokidoki precure movie mana kekkon mirai ni tsunagu kibou no dress,"Fantasy, Kids, Magic, Shoujo",Movie,6.535153191008847
dorami amp doraemons space land1s critical event,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,6.480528067383531
dragon ball z movie 01 ora no gohan wo kaese,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,6.8635937317039
dragon crisis,"Action, Magic, Romance, School, Seinen, Supernatural",TV,6.88732438943972
f,"Cars, Shounen, Sports",TV,6.496241420563911
futari wa precure splashstar movie  tick tack kiki ippatsu,"Fantasy, Kids, Magic, Shoujo",Movie,6.553413353717518
fuuma no kojirou fuuma hanranhen,Action,OVA,6.484662382300621
golgo 13,"Action, Adventure, Drama, Military, Seinen",Movie,6.648030837992707
hanasakeru seishounen recaps,"Drama, Romance, Shoujo",Special,6.563061466988286
heroman,"Action, Sci-Fi, Shounen",TV,6.794438893047988
i my me strawberry eggs,"Comedy, Drama, Romance, School, Slice of Life",TV,6.800875844960888
jigoku sensei nube kyoufu no natsu yasumi asashi no uni no gensetsu,"Action, Horror, School, Shounen, Supernatural",Movie,6.506711313101853
kaibutsukun,"Comedy, Horror",TV,6.480664092380793
kasei yakyoku,"Drama, Historical, Josei, Romance",OVA,6.483770100958806
lupin iii russia yori ai wo komete,"Action, Adventure, Comedy, Shounen",Special,6.568334942170413
mahou shoujo pretty sammy 1996,"Comedy, Fantasy, Magic, Parody, Seinen",TV,6.586147379015809
maiotome zwei special,Magic,Special,6.557725294422967
mazinger z tai ankoku daishougun,"Action, Mecha, Shounen",Movie,6.5016227301183696
metal fight beyblade 4d,"Adventure, Sports",TV,6.63976302520172
mirai shounen conan tokubetsuhen  kyodaiki gigant no fukkatsu,"Adventure, Drama, Sci-Fi",Movie,6.493563898468627
miyuki,"Romance, School",TV,6.520449903252188
onegaiteacher marie ai no gekijou,"Comedy, Drama, Romance, Sci-Fi",Special,6.663389187033626
onegaiteacher reminiscence disc,"Comedy, Romance, Sci-Fi",OVA,6.557445060870759
osomatsukun 1988,Comedy,TV,6.531443552950144
pokemon advanced generation nanayo no negaiboshi jirachi,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,6.845793582769737
pygmalio,"Adventure, Fantasy",TV,6.483948843157501
sengoku majin goushougun,"Mecha, Parody, Sci-Fi",TV,6.4976308627228505
shutsugeki machine robo rescue,"Action, Mecha, Sci-Fi",TV,6.488502641269779
spirit of wonder shounen kagaku club,"Drama, Sci-Fi, Seinen, Space",OVA,6.527481759241894
tales of symphonia the animation kaette kita kratossensei no private lesson,"Comedy, School",Special,6.599809721851059
tayutama kiss on my deity,"Harem, Romance, Supernatural",TV,6.8455445127656045
toaru kagaku no railgun entenka no satsuei model mo raku ja arimasen wa ne,"Comedy, Ecchi",OVA,6.792764061612928
tytania,"Adventure, Military, Psychological, Romance, Sci-Fi, Space",TV,6.734774419169478
usavich iv,Comedy,TV,6.529184121998632
ai yori aoshi yumegatari,"Comedy, Harem, Romance, Slice of Life",Special,6.654776928322837
andes shounen pepero no bouken,Adventure,TV,6.478552364091819
bakuretsu tenshi infinity specials,"Action, Mecha, Sci-Fi",Special,6.611477117526771
bastard ankoku no hakaishin,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",OVA,6.775023382141886
battle spirits burning soul,"Action, Kids",TV,6.532949498204084
bokusatsu tenshi dokurochan 2,"Comedy, Ecchi, Magic",OVA,6.86563037833777
devilman lady,"Action, Drama, Horror, Psychological",TV,6.6793698613406995
fuuma no kojirou yashahen,Action,OVA,6.495570789307905
glass no usagi,Historical,Movie,6.508859218009317
kaitou joker,"Adventure, Comedy, Mystery, Shounen",TV,6.6441545806878075
kazoku no hanashi,"Drama, Music",ONA,6.479132687609546
kono minikuku mo utsukushii sekai,"Comedy, Drama, Magic, Romance, Sci-Fi",TV,6.834863854942897
koutetsu tenshi kurumi,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",TV,6.746346815413479
kouya no yobigoe hoero buck,"Adventure, Drama",Special,6.488471062829932
meiken lassie,"Adventure, Kids, Slice of Life",TV,6.473397167360254
mirai keisatsu urashiman,"Comedy, Police, Sci-Fi",TV,6.493786601600431
mobile police patlabor wxiii,"Mecha, Police, Sci-Fi",Movie,6.628046818976147
ninja hattorikun,"Comedy, Martial Arts, Slice of Life",TV,6.543153526473404
pokemon best wishes victini to shiroki eiyuu reshiram,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,6.744416558508691
sasami mahou shoujo club 2,"Fantasy, Magic, School",TV,6.548325929051219
sasuke,"Action, Historical, Martial Arts, Shounen",TV,6.477925689289272
shinmai maou no testament specials,"Comedy, Demons, Ecchi, Fantasy",Special,6.696412285131073
super robot taisen og divine wars special,"Action, Comedy, Mecha",Special,6.529342575965125
the kabocha wine,"Comedy, Romance, School, Slice of Life",TV,6.497708557513638
tsukiuta the animation,Music,TV,6.708731495821419
