,anime_id,name,genre,type,episodes,rating,members
4939,7336,Cyborg 009 Chou Ginga Densetsu,"Action, Sci-Fi, Space",Movie,1,6.59,1003.0
4940,2637,Doraemon It1s Autumn,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.59,483.0
4941,13139,Gakkatsu,"Comedy, School",TV,25,6.59,5208.0
4942,3154,Gatchaman,"Action, Adventure, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,3,6.59,1407.0
4943,16199,Girls und Panzer Shoukai Shimasu,"Military, School",Special,2,6.59,11042.0
4944,3776,Go Go Itsutsugo Land,School,TV,50,6.59,393.0
4945,30721,Hacka Doll The Animation,"Comedy, Sci-Fi",TV,13,6.59,19502.0
4946,20469,Himeyuri,"Drama, Historical",Movie,1,6.59,395.0
4947,23121,Jinsei,"Comedy, School, Slice of Life",TV,13,6.59,40413.0
4948,1456,LR Licensed by Royal,"Action, Adventure, Mystery, Police",TV,12,6.59,2388.0
4949,31598,Luger Code 1951,"Action, Fantasy",Special,1,6.59,14410.0
4950,11221,Machikado no Märchen,Romance,OVA,1,6.59,333.0
4951,5164,Macross 25th Anniversary All That VF Macross Zero Version,"Action, Mecha, Sci-Fi",ONA,1,6.59,2062.0
4952,13231,Metal Fight Beyblade Zero G,"Adventure, Sports",TV,38,6.59,3533.0
4953,17637,Miyakawake no Kuufuku,Slice of Life,ONA,10,6.59,12077.0
4954,31121,Monster Musume no Iru Nichijou Hobo Mainichi  Namappoi Douga,"Comedy, Slice of Life",ONA,60,6.59,13801.0
4955,2047,Ningyo,Fantasy,Movie,1,6.59,2265.0
4956,920,Nurse Witch Komugichan Magikarte Special,"Comedy, Magic, Parody",Special,1,6.59,3397.0
4957,7117,Pika Don,"Drama, Historical",Movie,1,6.59,392.0
4958,21571,Pokemon Pikachu Kore Nan no Kagi,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.59,2213.0
4959,1854,Rockman Hoshi ni Negai wo,"Action, Adventure, Sci-Fi",OVA,3,6.59,1979.0
4960,12929,Saint Seiya Omega,"Action, Adventure, Fantasy, Shounen",TV,97,6.59,22684.0
4961,562,Sakura Taisen Le Nouveau Paris,"Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.59,1608.0
4962,27967,Senran Kagura Estival Versus  Shoujotachi no Sentaku,"Action, Comedy, Ecchi",OVA,1,6.59,6920.0
4963,4524,Shenmue The Movie,"Action, Adventure, Game, Martial Arts",Movie,1,6.59,682.0
4964,171,Strange Dawn,"Adventure, Drama, Fantasy",TV,13,6.59,1865.0
4965,14647,Tantei Opera Milky Holmes Alternative,"Comedy, Mystery, Super Power",Special,2,6.59,3755.0
4966,2718,Umi no Triton,"Adventure, Fantasy, Shounen",TV,27,6.59,709.0
4967,21103,Utopia,Music,Music,1,6.59,3519.0
4968,1746,Zoids Fuzors,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.59,7087.0
4969,32301,Active Raid Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,"Comedy, Mecha, Police, Sci-Fi",TV,12,6.58,10517.0
4970,6093,Anmitsu Hime,"Comedy, Historical, Shoujo",TV,51,6.58,407.0
4971,1666,Babel Nisei 1973,"Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,655.0
4972,30573,Break Blade Virgins War,Action,Special,1,6.58,1876.0
4973,15605,Brothers Conflict,"Harem, Romance, Shoujo",TV,12,6.58,74069.0
4974,7395,Card Wang Mix Master,"Adventure, Fantasy, Game, Shounen",TV,39,6.58,617.0
4975,1,1,1,1,1,1,1.0
4976,8375,Chogattai Majutsu Robot Ginguiser,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.58,409.0
4977,7048,Crush Gear Nitro,"Cars, Shounen, Sports",TV,50,6.58,700.0
4978,9690,Densetsu no Yuusha no Densetsu Iris Report,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.58,11765.0
4979,6518,Eiga de Toujou Tamagotchi Dokidoki Uchuu no Maigotchi,Kids,Movie,1,6.58,312.0
4980,1396,Future GPX Cyber Formula Early Days Renewal,"Drama, Sci-Fi, Shounen, Sports",OVA,2,6.58,338.0
4981,8215,Genji Tsuushin Agedama,"Action, Comedy, Parody, Sci-Fi",TV,51,6.58,477.0
4982,2073,Hengen Taima Yakou Karura Mau Sendai Kokeshi Enka,"Horror, Shoujo",OVA,6,6.58,328.0
4983,10491,Higurashi no Naku Koro ni Kira,"Mystery, Parody",OVA,4,6.58,46712.0
4984,1988,Himawari,"Comedy, Romance",TV,13,6.58,7275.0
4985,3873,Honey Honey no Suteki na Bouken,"Adventure, Historical, Shoujo",TV,29,6.58,386.0
4986,3099,Juusenshi Gulkeeva,"Action, Fantasy, Mecha, Super Power",TV,26,6.58,855.0
4987,6374,Kagaku Ninjatai Gatchaman II,"Action, Adventure, Sci-Fi, Shounen",TV,52,6.58,903.0
4988,10202,Kamen Rider DenO Imagin Anime 3,"Action, Adventure, Comedy, Kids, Super Power",OVA,12,6.58,350.0
4989,19685,Kanojo ga Flag wo Oraretara,"Comedy, Harem, Romance, School",TV,13,6.58,74634.0
4990,4760,Kanokon Specials,Ecchi,Special,12,6.58,19232.0
4991,3609,Kikou Kantai Dairugger XV,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.58,1121.0
4992,6310,Kinnikuman II Sei Second Generations,Comedy,Movie,1,6.58,459.0
4993,7295,Koi Tsubomi,"Fantasy, Music",Music,1,6.58,1242.0
4994,3876,Maeterlinck no Aoi Tori Tyltyl Mytyl no Bouken Ryokou,"Adventure, Fantasy",TV,26,6.58,279.0
4995,2045,Mahou no Tenshi Creamy Mami Eien no Once More,"Comedy, Fantasy, Magic, Romance, Shoujo",OVA,1,6.58,498.0
4996,1879,Midnight Eye Gokuu,"Action, Mystery, Sci-Fi, Seinen",OVA,1,6.58,2670.0
4997,9395,Miyanishi Tatsuya Gekijou Omae Umasou da na,"Adventure, Kids",TV,20,6.58,833.0
4998,34475,Monster Strike Rain of Memories,"Action, Fantasy, Game",ONA,1,6.58,313.0
4999,4316,Nanamichan 3rd Series,"Comedy, Kids",TV,16,6.58,314.0
5000,8496,Neko Neko Fantasia,Comedy,OVA,1,6.58,187.0
5001,5938,OnegaiMy Melody Kirara,"Comedy, Fantasy, Magic",TV,52,6.58,741.0
5002,683,Otogi Story Tenshi no Shippo Specials,"Comedy, Fantasy, Magic, Romance",OVA,2,6.58,1270.0
5003,6555,Pokemon Pikachu no Kirakira Daisousaku,"Adventure, Comedy, Fantasy, Kids",Special,1,6.58,3786.0
5004,11853,Pokemon Pikachu no Summer Bridge Story,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,2535.0
5005,28511,Precure All Stars Movie Haru no Carnival,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,6.58,988.0
5006,3757,Sekai Meisaku Douwa Aladdin to Mahou no Lamp,"Adventure, Fantasy",Movie,1,6.58,573.0
5007,836,Sister Princess,"Comedy, Drama, Harem, Romance, Slice of Life",TV,26,6.58,14714.0
5008,9421,SMAnime,"Action, Seinen",OVA,3,6.58,246.0
5009,2726,Sukeban Deka,"Action, Drama, Police, School, Shoujo",OVA,2,6.58,1663.0
5010,31608,Teekyuu 4 Specials,"Comedy, School, Shounen, Sports",Special,2,6.58,1977.0
5011,8603,Tegami Haikei Juugo no Kimi e,"Music, School, Slice of Life",Music,1,6.58,653.0
5012,30218,The iDOLMSTER Cinderella Girls Special Program,"Comedy, Music",Special,1,6.57,1802.0
5013,5819,Tori no Uta,Fantasy,OVA,1,6.58,2426.0
5014,14173,Upotte OVA,"Comedy, Ecchi, Military, School, Seinen",OVA,1,6.58,10076.0
5015,19081,Weekender Girl,Music,Music,1,6.58,1174.0
5016,9376,Yamato Takeru After War,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",OVA,2,6.58,243.0
5017,5454,Yokuwakaru Gendaimahou,"Comedy, Magic",TV,12,6.58,17422.0
5018,10015,YuGiOh Zexal,"Action, Fantasy, Game, Shounen",TV,73,6.58,22480.0
5019,819,Boku wa Imouto ni Koi wo Suru,"Romance, Shoujo",OVA,1,6.57,26923.0
5020,7176,Cheburashka Arere,"Comedy, Kids, Slice of Life",TV,26,6.57,2482.0
5021,2881,Chinmoku no Kantai,"Drama, Military",OVA,3,6.57,924.0
5022,8815,Domo TV,Comedy,TV,26,6.57,832.0
5023,30907,Eine Kleine,"Drama, Music, Romance, Slice of Life",Music,1,6.57,261.0
5024,22053,Gakkou no Kaidan OVA,"Comedy, Horror, Mystery, Supernatural",OVA,10,6.57,452.0
5025,1600,Galaxy Angel Rune,"Comedy, Sci-Fi",TV,13,6.57,3551.0
5026,1159,Geobreeders 2 Mouryou Yuugekitai FileXX Ransen Toppa,"Adventure, Comedy, Sci-Fi, Shounen",OVA,4,6.57,984.0
5027,4242,Ginga Reppuu Baxingar,"Action, Adventure, Mecha",TV,39,6.57,399.0
5028,4597,Kouya no Shounen Isamu,"Action, Adventure, Shounen",TV,52,6.57,319.0
5029,8332,Kudan,Fantasy,Movie,1,6.57,189.0
5030,25283,Kuusen Madoushi Kouhosei no Kyoukan,"Action, Drama, Fantasy, Magic, School",TV,12,6.57,81870.0
5031,1039,Mizuiro 2003,"Drama, Romance, Supernatural",OVA,2,6.57,2325.0
5032,4933,Muu no Hakugei,"Action, Fantasy, Sci-Fi",TV,26,6.57,344.0
5033,20539,Namekoke no Ichizoku,"Comedy, Slice of Life",OVA,13,6.57,439.0
5034,1163,Neo Ranga,"Adventure, Horror, Mecha",TV,48,6.57,5332.0
5035,3194,Ningyohime Marina no Bouken,"Drama, Fantasy, Kids, Romance",TV,26,6.57,889.0
5036,5844,Pokemon Pikachu no Obake Carnival,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3365.0
5037,7550,Pokemon Pikachu Tanken Club,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3571.0
5038,1527,Pokemon Senritsu no Mirage Pokemon,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,13040.0
5039,163,Power Stone,"Adventure, Comedy, Fantasy, Historical, Shounen",TV,26,6.57,4308.0
5040,417,Ragnarök the Animation,"Action, Fantasy, Magic",TV,26,6.57,32711.0
5041,7496,Saiyuuki Son Gokuu Monogatari,Adventure,Movie,1,6.57,574.0
5042,28861,Takamiya Nasuno Desu Teekyuu Spinoff,"Comedy, Shounen",TV,12,6.57,8213.0
5043,6705,Tayutayu Pure My Heart,Comedy,Special,6,6.57,4876.0
5044,685,To Heart Remember My Memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,5752.0
5045,1981,Twilight Q,"Mystery, Psychological, Sci-Fi",OVA,2,6.57,2962.0
5046,7377,Winter Sonata Episode 0,"Drama, Romance",Special,1,6.57,3300.0
5047,943,Yume Tsukai,"Drama, Fantasy, Magic, Slice of Life",TV,12,6.57,5719.0
5048,599,Yuugen Kaisha,"Action, Adventure, Comedy, Magic, Super Power, Supernatural",OVA,4,6.57,2370.0
5049,2702,Bakukyuu Renpatsu Super Bedaman,"Adventure, Game",TV,18,6.56,592.0
5050,6119,Cookin1 Idol Ai Mai Main,"Comedy, Kids",TV,305,6.56,956.0
5051,9479,Coppelion,"Action, Sci-Fi, Seinen",TV,13,6.56,76291.0
5052,16702,Doraemon Nobita to Mirai Note,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",OVA,1,6.56,271.0
5053,7157,Dr Slump Movie 07 Aralechan Ncha Penguin Mura yori Ai wo Komete,"Comedy, Sci-Fi, Shounen",Movie,1,6.56,575.0
5054,5496,Feng Yun Jue,"Action, Adventure, Martial Arts",Movie,1,6.56,1455.0
5055,2809,Fuusen Shoujo Templechan,"Adventure, Comedy, Kids",TV,26,6.56,204.0
5056,12497,Garakutadoori no Stain Epilogue,Comedy,OVA,1,6.56,181.0
5057,34213,Getsuyoubi no Tawawa,Slice of Life,ONA,12,6.56,16663.0
5058,18771,Gifuu Doudou Kanetsugu to Keiji,"Action, Historical, Martial Arts, Samurai, Seinen",TV,25,6.56,5511.0
5059,1570,Happiness,"Comedy, Harem, Magic, Romance, School",TV,12,6.56,24393.0
5060,9333,KoiSento,"Comedy, Romance",OVA,1,6.56,4830.0
5061,12429,Last Exile Ginyoku no Fam Recaps,"Action, Adventure, Sci-Fi",Special,2,6.56,4621.0
5062,1495,Maetel Legend,"Drama, Sci-Fi, Space",OVA,2,6.56,1974.0
5063,7601,Mashin Eiyuuden Wataru Owarinaki Toki no Monogatari,Fantasy,OVA,3,6.56,318.0
5064,6492,Minky Momo in Tabidachi no Eki,"Drama, Fantasy, Magic, Shoujo",OVA,1,6.56,400.0
5065,2367,Moetan,"Comedy, Ecchi, Magic, School",TV,12,6.56,18432.0
5066,3810,Mori no Youki na Kobitotachi Belfy to Lillibit,"Adventure, Comedy, Fantasy",TV,26,6.56,561.0
5067,2503,Nangoku Shounen Papuwakun,"Adventure, Comedy, Shounen",TV,42,6.56,407.0
5068,23605,Ninja Slayer From Animation,Action,ONA,26,6.56,26062.0
5069,3758,Panda no Daibouken,Adventure,Movie,1,6.56,300.0
5070,2234,PandaZ The Robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,1358.0
5071,10739,Panty amp Stocking in Sanitarybox,"Action, Comedy, Dementia, Ecchi, Parody, Supernatural",Special,1,6.56,19669.0
5072,21695,Pokemon XY SP Road to Kalos,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,2865.0
5073,29419,Pokemon XY New Year1s Eve 2014 Super Mega Special,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,1358.0
5074,14675,Rinne no Lagrange Kamogawa Memoria,"Action, Comedy, Mecha, Sci-Fi",Special,1,6.56,1787.0
5075,8287,SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",TV,51,6.56,2388.0
5076,9202,Seikon no Qwaser Jotei no Shouzou,"Action, Ecchi, Seinen, Super Power, Supernatural",OVA,1,6.56,14605.0
5077,23325,Shirogane no Ishi Argevollen,"Action, Mecha",TV,24,6.56,30770.0
5078,27891,Sword Art Online II Debriefing,"Action, Adventure, Fantasy, Game",Special,1,6.56,39092.0
5079,4154,Time Bokan Series Yattodetaman,"Action, Adventure, Comedy, Fantasy, Mecha",TV,52,6.56,1012.0
5080,3075,Tondera House no Daibouken,"Adventure, Historical, Sci-Fi",TV,52,6.56,630.0
5081,10595,VitaminX Addiction,"Romance, School",OVA,3,6.56,1428.0
5082,14283,Vividred Operation,"Action, Ecchi, Sci-Fi",TV,12,6.56,45869.0
5083,4991,Wakakusa Monogatari,"Historical, Slice of Life",Special,1,6.56,373.0
5084,19151,Walkure Romanze,"Action, Ecchi, Harem, Romance, School, Sports",TV,12,6.56,56131.0
5085,22249,Yodaka no Hoshi,"Adventure, Kids",Movie,1,6.56,1082.0
5086,5772,Akaneiro ni Somaru Saka Hardcore,"Comedy, Ecchi, Harem, Romance",Special,1,6.55,26925.0
5087,6452,Akuu Daisakusen Srungle,"Action, Mecha, Sci-Fi",TV,53,6.55,518.0
5088,3401,Aru Tabibito no Nikki Specials,"Adventure, Fantasy",Special,3,6.55,5473.0
5089,6629,Asarichan,"Comedy, Shoujo, Slice of Life",TV,54,6.55,263.0
5090,5070,Beast Wars Second Chou Seimeitai Transformers,"Action, Mecha, Sci-Fi",TV,43,6.55,1327.0
5091,348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",TV,13,6.55,12852.0
5092,2142,Blue Dragon,"Adventure, Comedy, Fantasy, Supernatural",TV,51,6.55,22718.0
5093,5238,Chocolate Underground Bokura no Chocolate Sensou,Adventure,Movie,1,6.55,1432.0
5094,2312,Daishizen no Majuu Bagi,"Action, Romance, Sci-Fi",Movie,1,6.55,1479.0
5095,2252,Devilman,"Action, Demons, Horror, Supernatural",TV,39,6.55,5532.0
5096,21041,Follow Me,"Drama, Music, Romance, Slice of Life",Music,1,6.55,1165.0
5097,382,Futari Ecchi,"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,4,6.55,19907.0
5098,1537,Genshi Shounen Ryuu,"Action, Adventure, Romance, Sci-Fi, Shounen",TV,22,6.55,731.0
5099,1574,Get Ride AMDriver,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.55,1061.0
5100,27907,Gundam Build Fighters Specials,"Comedy, Mecha",Special,3,6.55,1795.0
5101,13185,Juusen Battle Monsuno,"Action, Adventure",TV,52,6.55,2248.0
5102,3683,Kabatotto,Comedy,TV,300,6.55,240.0
5103,31566,Ketsuekigatakun 3,Comedy,TV,12,6.55,1317.0
5104,32274,Ketsuekigatakun 4,Comedy,TV,12,6.55,1119.0
5105,31534,Larva,Comedy,TV,26,6.57,139.0
5106,9035,Lupin the Third,"Adventure, Music",Music,1,6.55,1484.0
5107,13757,Mashiroiro Symphony The Color of Lovers Picture Drama,"Drama, Harem, Romance",Special,2,6.55,4743.0
5108,888,Megami Kouhosei,"Action, Mecha, Military, Sci-Fi, Space",TV,12,6.55,14757.0
5109,23399,Minami no Shima no Derachan,"Comedy, Slice of Life",Movie,1,6.55,7224.0
5110,2740,Monkey Turn,"Drama, Sports",TV,25,6.55,586.0
5111,761,Naruto Akaki Yotsuba no Clover wo Sagase,"Adventure, Comedy, Shounen",Special,1,6.55,47587.0
5112,3535,Neko Ramen,Comedy,ONA,13,6.55,2059.0
5113,4890,Peutetre Toi,Music,Music,1,6.55,1532.0
5114,31911,Pokemon Fushigi no Dungeon Magnagate to Mugendai Meikyu,"Adventure, Fantasy, Kids",ONA,2,6.55,624.0
5115,19799,Robot Girls Z,"Comedy, Mecha, Parody",Special,3,6.55,12212.0
5116,2237,Rozen Maiden Meitantei Kunkun  Duell Walzer,"Comedy, Mystery",Special,1,6.55,13901.0
5117,608,Sakura Taisen Katsudou Shashin,"Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.55,4010.0
5118,1872,Saru Getchu On Air,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,26,6.55,632.0
5119,677,Sentimental Journey,"Drama, Romance, Shoujo",TV,12,6.55,1412.0
5120,12441,Soukou Kihei Votoms Vol2 Highlights of the 1AT Votoms1,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.55,283.0
5121,3864,Souten no Ken Specials,"Action, Historical, Martial Arts, Shounen",Special,4,6.55,1122.0
5122,817,Tactical Roar,"Comedy, Military, Romance, Sci-Fi",TV,13,6.55,6479.0
5123,8966,Tottoko Hamtarou OVA 4 Hamuchanzu no Mezase Hamuhamu Kin Medal  Hashire Hashire Daisakusen,"Adventure, Comedy, Kids",OVA,1,6.55,738.0
5124,1900,Twin Signal Family Game,"Action, Comedy, Mecha, Sci-Fi",OVA,3,6.55,1026.0
5125,1458,Uchuu no Kishi Tekkaman,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.55,1059.0
5126,27387,Under the Dog,"Action, Sci-Fi, Thriller",OVA,1,6.55,29922.0
5127,1607,Venus Versus Virus,"Drama, Romance, Supernatural",TV,12,6.55,20883.0
5128,2535,Angelique Seichi yori Ai wo Komete,"Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.54,1946.0
5129,5935,Animation Kikou Marco Polo no Bouken,"Adventure, Historical",TV,43,6.54,249.0
5130,374,Bannou Bunka NekoMusume DASH,"Action, Comedy, Ecchi, Romance, Sci-Fi",OVA,12,6.54,3473.0
5131,32502,BlazBlue Alter Memory Specials,Comedy,Special,6,6.54,952.0
5132,30143,Bobobobo Bobobo Recap,"Action, Comedy, Parody, Sci-Fi, Shounen",Special,1,6.54,606.0
5133,2915,Chikyuu ga Ugoita Hi,Drama,Movie,1,6.54,744.0
5134,12685,Code Geass Nunnally in Wonderland,"Comedy, Fantasy, Parody",OVA,1,6.54,37087.0
5135,707,Comic Party Specials,"Comedy, Drama",Special,4,6.54,2669.0
5136,1677,Cosmo Warrior Zero Gaiden,"Adventure, Drama, Military, Sci-Fi, Space",Special,2,6.54,1215.0
5137,7158,Dr Slump Movie 09 Aralechan Ncha Wakuwaku Hot no Natsuyasumi,"Comedy, Sci-Fi, Shounen",Movie,1,6.54,553.0
5138,336,Ginyuu Mokushiroku Meine Liebe,"Fantasy, Shoujo",TV,13,6.54,9540.0
5139,2071,Hana yori Dango Movie,"Drama, Romance, Shoujo",Movie,1,6.54,4576.0
5140,13935,Houkago Midnighters,"Fantasy, Kids",Movie,1,6.54,847.0
5141,3969,Kagaku Kyuujotai TechnoVoyager,"Action, Adventure, Mecha, Sci-Fi, Space",TV,18,6.54,377.0
5142,3153,Kagaku Ninjatai Gatchaman Movie,"Action, Adventure, Sci-Fi, Shounen",Movie,1,6.54,694.0
5143,30524,Kagewani,"Horror, Mystery, Supernatural, Thriller",TV,13,6.54,19225.0
5144,32682,Kagewani Shou,"Horror, Mystery, Supernatural, Thriller",TV,13,6.54,11052.0
5145,3274,Kinnikuman Ooabare Seigi Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.54,327.0
5146,13159,Kuromajosan ga Tooru,"Comedy, Magic, School, Slice of Life",TV,60,6.54,5677.0
5147,2040,Mahou no Angel Sweet Mint,"Magic, Shoujo",TV,47,6.54,879.0
5148,13239,Mass Effect Paragon Lost,"Action, Adventure, Sci-Fi",Movie,1,6.54,5305.0
5149,7981,Obake no Qtarou 1985,"Comedy, Kids, School, Slice of Life, Supernatural",TV,510,6.54,161.0
5150,20931,Oneechan ga Kita,"Comedy, Slice of Life",TV,12,6.54,45457.0
5151,7605,Parasol Henbei,"Adventure, Comedy, Fantasy, Kids, Magic",TV,200,6.54,229.0
5152,21679,Saikin Imouto no Yousu ga Chotto Okashiinda ga OVA,"Comedy, Ecchi, Romance, Shounen, Supernatural",OVA,1,6.54,14564.0
5153,12611,Sengoku Collection,"Fantasy, Parody, Samurai",TV,26,6.54,16287.0
5154,17345,Senran Kagura Specials,Ecchi,Special,6,6.54,8282.0
5155,9799,ShinMen,"Action, Comedy, Kids",TV,13,6.54,479.0
5156,10849,Shinryaku Ika Musume Ika Ice Tabenaika,Music,Music,1,6.54,3600.0
5157,15453,Shinryaku Ika Musume Kore ga Umi e no Ai Janaika,Music,Music,1,6.54,2162.0
5158,1816,Sonic X,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",TV,78,6.54,28296.0
5159,4801,Suhoyojeong Michel,"Adventure, Fantasy, Kids",TV,26,6.54,376.0
5160,2428,Tanpen Unico Kuroi Kumo to Shiroi Hane,"Adventure, Fantasy, Kids",Movie,1,6.54,699.0
5161,18063,Tiger Mask Fuku Men League Sen,"Shounen, Sports",Movie,1,6.54,253.0
5162,8949,Tottoko Hamtarou OVA 2 Hamuchanzu no Takara Sagashi Daisaku  Hamuha Suteki na Umi no Natsuyasumi,Kids,OVA,1,6.54,749.0
5163,22537,Yami Shibai 2nd Season,"Dementia, Horror, Supernatural",TV,13,6.54,17379.0
5164,3778,Yuukan Club,"Comedy, Mystery, School, Shoujo",OVA,2,6.54,287.0
5165,2534,Angelique,"Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.53,3523.0
5166,1598,Casshern Robot Hunter,"Adventure, Mecha, Sci-Fi",OVA,4,6.53,4497.0
5167,3114,Chiisana Kyojin Microman,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,6.53,411.0
5168,10319,Chou Dendou Robo Tetsujin 28gou FX,"Action, Adventure, Mecha, Sci-Fi",TV,47,6.53,354.0
5169,2064,Gall Force Chikyuu Shou,"Action, Mecha, Military, Sci-Fi",OVA,3,6.53,1098.0
5170,17651,Genei wo Kakeru Taiyou,Magic,TV,13,6.53,33528.0
5171,2687,Gokuu no Daibouken,"Comedy, Fantasy",TV,39,6.53,266.0
5172,5131,Groizer X,"Mecha, Sci-Fi",TV,36,6.53,298.0
5173,7083,Hakushaku to Yousei Specials,"Adventure, Fantasy, Historical, Magic",Special,6,6.53,5142.0
5174,4511,Hoero Bun Bun,"Adventure, Slice of Life",TV,39,6.53,284.0
5175,4800,Huckleberry Finn Monogatari,Adventure,TV,26,6.53,665.0
5176,1083,Human Crossing,"Drama, Slice of Life, Sports",TV,13,6.53,1739.0
5177,31338,Hundred,"Action, Ecchi, Harem, Mecha, Romance, School, Sci-Fi",TV,12,6.53,92396.0
5178,3546,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,"Comedy, Police",Special,1,6.53,323.0
5179,10207,Lily to Kaeru to Otouto,"Adventure, Comedy, Supernatural",Special,1,6.53,760.0
5180,576,Magikano,"Comedy, Fantasy, Harem, Magic, Romance, Shounen",TV,13,6.53,22664.0
5181,2277,Mahou Yuugi 2D,"Adventure, Comedy, Fantasy, Magic",ONA,24,6.53,1877.0
5182,3875,Mahoutsukai Sally 2,"Comedy, Magic, Shoujo",TV,88,6.53,720.0
5183,4388,Mazinger Z tai Dr Hell,"Action, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.53,630.0
5184,3147,Me gumi no Daigo Kajiba no Baka Yarou,Drama,Movie,1,6.53,490.0
5185,20033,Miss Monochrome The Animation,"Comedy, Music, Slice of Life",TV,13,6.53,30403.0
5186,16331,Next AClass,"Action, Cars, Sci-Fi",ONA,1,6.53,4394.0
5187,33102,Nijiiro Days Houkago Special,"Comedy, Romance, School, Shoujo, Slice of Life",Special,1,6.54,1985.0
5188,2063,Rhea Gall Force,"Action, Mecha, Military, Sci-Fi",OVA,1,6.53,1085.0
5189,3444,The Ultraman,"Action, Sci-Fi, Shounen, Space, Super Power",TV,50,6.53,737.0
5190,18061,Tiger Mask Movie,"Shounen, Sports",Movie,1,6.53,243.0
5191,5272,Tondemo Nezumi Daikatsuyaku,Adventure,Movie,1,6.53,252.0
5192,30196,Tsubasa to Hotaru 2015,"Romance, School, Shoujo",Special,4,6.53,1886.0
5193,5917,Tsuru ni Notte Tomoko no Bouken,Drama,Movie,1,6.53,321.0
5194,3691,Watashi to Watashi Futari no Lotte,"Kids, Shoujo, Slice of Life",TV,29,6.53,364.0
5195,2806,Yadamon,"Adventure, Comedy, Fantasy",TV,170,6.53,373.0
5196,4085,Yonimo Osoroshii Grimm Douwa,"Dementia, Horror, Psychological",OVA,3,6.53,683.0
5197,7659,Aisubeki Mirai e,Music,Music,1,6.52,966.0
5198,9737,Appleseed XIII,"Action, Mecha, Military, Police, Sci-Fi",OVA,13,6.52,9336.0
5199,1270,Black Magic M66,"Action, Mecha, Military, Sci-Fi",OVA,1,6.52,5496.0
5200,5539,Blassreiter Navi,"Action, Sci-Fi",Special,1,6.52,2914.0
5201,5353,Chameleon,"Comedy, Ecchi, School, Seinen",OVA,6,6.52,666.0
5202,2564,CodeE,"Comedy, Romance, School, Sci-Fi, Slice of Life",TV,12,6.52,12238.0
5203,1221,Demashita Powerpuff Girls Z,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",TV,52,6.52,13624.0
5204,28205,Fastening Days,"Kids, Magic",ONA,2,6.52,3076.0
5205,2572,Fushigi no Kuni no Alice,"Adventure, Fantasy, Kids",TV,52,6.52,1594.0
5206,9390,Ginga Hyouryuu Vifam Keito no Kioku  Namida no Dakkai Sakusen,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.52,208.0
5207,1905,Harukanaru Toki no Naka de Hachiyou Shou Specials,"Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Special,8,6.52,1773.0
